1	2	0.63312739925459	254	14	1	0	0	1	4
1	3	2.35461935191415	183	12	0	0	0	2	4
1	3	8.41741064051166	231	16	0	0	0	3	4
1	4	4.78018861450255	235	16	0	0	0	4	4
1	6	1.29331981996074	235	20	0	0	0	5	4
1	8	0.551271843723953	197	28	0	0	0	6	4
1	10	4.23631442058831	379	75	2	0	0	7	4
2	2	0.433641360606998	435	19	1	0	0	1	4
2	3	4.24195355526172	177	18	0	0	0	2	4
2	4	5.97140151681378	205	21	0	0	0	3	4
2	5	3.07835470908321	201	18	0	0	0	4	4
2	7	4.76832430879585	230	18	0	0	0	5	4
2	8	3.42138624866493	251	22	0	0	0	6	4
2	9	4.44309104280546	239	18	0	0	0	7	4
2	10	3.39339490467682	479	65	2	0	0	8	4
3	2	0.670143876457587	379	20	1	0	0	1	4
3	4	0.638580010272563	160	14	0	0	0	2	4
3	5	0.840480603044853	172	19	0	0	0	3	4
3	6	5.76291056489572	189	14	0	0	0	4	4
3	8	3.21568565769121	217	19	0	0	0	5	4
3	10	1.62732500303537	178	17	0	0	0	6	4
3	10	7.13193707051687	213	58	2	0	0	7	4
4	1	3.68479472235776	245	15	1	0	0	1	4
4	2	5.86350156925619	79	16	0	0	0	2	4
4	4	0.337557379156351	179	17	0	0	0	3	4
4	4	6.90191571251489	234	24	0	0	0	4	4
4	5	5.17618287494406	242	21	0	0	0	5	4
4	7	1.57800770085305	254	18	0	0	0	6	4
4	8	1.08229534933344	279	19	0	0	0	7	4
4	8	6.90025218366645	473	66	2	0	0	8	4
5	1	4.98121906141751	419	22	1	0	0	1	4
5	2	7.87634264095686	317	18	0	0	0	2	4
5	4	3.19493328477256	287	31	0	0	0	3	4
5	5	1.11656988994218	179	14	0	0	0	4	4
5	5	4.79266624129377	207	20	0	0	0	5	4
5	7	6.82090346748009	89	78	2	0	0	6	4
6	1	2.07351351948455	327	15	1	0	0	1	4
6	2	3.50623954855837	183	19	0	0	0	2	4
6	3	3.35956343240105	270	20	0	0	0	3	4
6	4	1.90251523326151	236	17	0	0	0	4	4
6	6	1.72299470216967	415	25	0	0	0	5	4
6	7	3.68212399445474	289	17	0	0	0	6	4
6	9	0.0714367665350437	300	68	2	0	0	7	4
7	1	2.71844651130959	457	16	1	0	0	1	4
7	3	0.856844327412546	132	15	0	0	0	2	4
7	4	0.237522008828819	216	15	0	0	0	3	4
