3	1	3.53784654242918	205	29	1	0	0	1	15
3	4	0.65661504608579	135	29	0	0	0	2	15
3	2	0.837516359752044	235	19	0	0	0	3	15
3	2	2.99436326464638	135	24	0	0	0	4	15
3	3	4.53204259788617	205	15	0	0	0	5	15
3	3	1.88853914057836	232	23	0	0	0	6	15
3	4	4.13913388550282	208	19	0	0	0	7	15
3	6	1.47954484284855	250	16	0	0	0	8	15
3	6	5.83553190040402	138	27	0	0	0	9	15
3	8	2.89462410728447	264	26	0	0	0	10	15
3	9	4.80251286155544	370	21	0	0	0	11	15
3	10	5.21030183322728	690	21	2	0	0	12	15
4	1	3.31769320135936	328	17	1	0	0	1	15
4	2	6.45430753356777	190	17	0	0	0	2	15
4	3	4.74974565627053	194	19	0	0	0	3	15
4	4	7.37587988283485	199	26	0	0	0	4	15
4	5	5.58573678415269	175	21	0	0	0	5	15
4	7	0.992540990468115	243	24	0	0	0	6	15
4	8	1.20973204146139	252	21	0	0	0	7	15
4	8	7.13027655147016	93	61	2	0	0	8	15
6	1	2.75227569392882	158	19	1	0	0	1	15
6	2	2.59365424187854	209	23	0	0	0	2	15
6	3	4.7533136382699	290	22	0	0	0	3	15
6	4	2.41937654698268	297	17	0	0	0	4	15
6	6	1.6300353333354	234	30	0	0	0	5	15
6	7	2.78180790226907	306	16	0	0	0	6	15
6	8	1.6218513995409	232	14	0	0	0	7	15
6	9	1.07624140870757	302	16	0	0	0	8	15
6	9	3.22883783653378	259	47	2	0	0	9	15
7	1	2.68755718017928	207	19	1	0	0	1	15
7	2	5.08243711921386	175	24	0	0	0	2	15
7	5	0.648521742783487	154	13	0	0	0	3	15
7	4	1.14937992533669	252	15	0	0	0	4	15
7	5	2.76698884088546	168	28	0	0	0	5	15
7	6	2.33957269508392	303	26	0	0	0	6	15
7	7	6.50718869408593	297	12	0	0	0	7	15
7	7	4.69508048775606	228	36	0	0	0	8	15
7	8	2.93657153029926	228	22	0	0	0	9	15
7	10	2.7448200203944	286	15	0	0	0	10	15
7	10	5.94174876133911	336	46	2	0	0	11	15
8	1	2.30682231741957	222	26	1	0	0	1	15
8	3	2.59872960206121	235	20	0	0	0	2	15
8	2	2.51310560316779	315	28	0	0	0	3	15
8	3	7.64935347344726	160	21	0	0	0	4	15
8	4	4.58164039347321	152	20	0	0	0	5	15
8	5	3.63634771364741	191	16	0	0	0	6	15
8	6	2.76029435032979	228	30	0	0	0	7	15
8	8	3.26863926742226	317	21	0	0	0	8	15
8	9	5.67246872675605	167	28	0	0	0	9	15
8	10	2.66716269985773	328	19	0	0	0	10	15
8	11	3.8207694243174	413	53	2	0	0	11	15
9	1	2.02604350890033	220	15	1	0	0	1	15
9	2	0.0509539421182126	141	17	0	0	0	2	15
9	3	2.15330560365692	383	18	0	0	0	3	15
9	4	2.78309227293357	212	17	0	0	0	4	15
9	5	1.9438022444956	207	21	0	0	0	5	15
9	6	2.77683705254458	304	20	2	0	0	6	15
10	1	1.81763108656742	338	13	1	0	0	1	15
10	2	0.783739843871444	212	18	0	0	0	2	15
10	3	1.20718216500245	244	22	0	0	0	3	15
10	4	1.53360583051108	263	21	0	0	0	4	15
10	6	0.148204982280731	253	22	0	0	0	5	15
10	6	6.82892499165609	147	17	0	0	0	6	15
10	7	6.30985095398501	247	17	0	0	0	7	15
10	9	0.307035963283852	257	21	0	0	0	8	15
10	9	5.8120752570685	329	27	0	0	0	9	15
10	10	6.51979494653642	243	48	2	0	0	10	15
11	1	2.78758583520539	206	18	1	0	0	1	15
11	2	3.19033309118822	197	18	0	0	0	2	15
11	2	8.83720254339278	234	21	0	0	0	3	15
11	3	3.59723375947215	239	18	0	0	0	4	15
11	4	3.34508211398497	191	15	0	0	0	5	15
11	5	3.91887501906604	319	22	0	0	0	6	15
11	6	3.54292684444226	367	17	0	0	0	7	15
11	7	0.992868642322719	145	17	0	0	0	8	15
11	7	4.57449731556699	214	25	0	0	0	9	15
11	8	6.78665064019151	185	27	0	0	0	10	15
11	9	7.12690016068518	592	47	2	0	0	11	15
12	1	1.56004656292498	223	24	1	0	0	1	15
12	2	3.63902921159752	162	18	0	0	0	2	15
12	4	0.572471362771466	175	18	0	0	0	3	15
12	4	5.24652803689241	258	28	0	0	0	4	15
12	6	2.00466175586917	228	17	0	0	0	5	15
12	8	0.684189931023866	247	63	2	0	0	6	15
15	1	2.75611211918294	329	19	1	0	0	1	15
15	3	1.40642367280088	202	17	0	0	0	2	15
